farm_id,year,n_turbines_total,new_turbines,is_new_farm,is_expansion,expansion_direction_deg,centroid_lon,centroid_lat
126,2021,25,25,True,False,,106.4511,9.5221
126,2022,25,0,False,False,,106.4511,9.5221
126,2023,26,1,False,True,71.56505117709497,106.4529,9.5227
126,2024,27,1,False,True,64.79887635452206,106.4546,9.5235
127,2014,0,0,False,False,,,
127,2015,0,0,False,False,,,
127,2016,0,0,False,False,,,
127,2017,0,0,False,False,,,
127,2018,0,0,False,False,,,
127,2019,0,0,False,False,,,
127,2020,0,0,False,False,,,
127,2021,0,0,False,False,,,
127,2022,9,9,True,False,,13.6289,54.8376
127,2023,27,18,False,True,124.2045464122703,13.657,54.8185
127,2024,27,0,False,False,,13.657,54.8185
128,2014,24,24,True,False,,-1.0943,54.6454
128,2015,24,0,False,False,,-1.0943,54.6454
128,2016,27,3,False,True,45.00000000006361,-1.0941,54.6456
128,2017,27,0,False,False,,-1.0941,54.6456
128,2018,27,0,False,False,,-1.0941,54.6456
128,2019,27,0,False,False,,-1.0941,54.6456
128,2020,27,0,False,False,,-1.0941,54.6456
128,2021,27,0,False,False,,-1.0941,54.6456
128,2022,27,0,False,False,,-1.0941,54.6456
128,2023,27,0,False,False,,-1.0941,54.6456
128,2024,27,0,False,False,,-1.0941,54.6456
129,2014,0,0,False,False,,,
129,2015,0,0,False,False,,,
129,2016,0,0,False,False,,,
129,2017,0,0,False,False,,,
129,2018,0,0,False,False,,,
129,2019,0,0,False,False,,,
129,2020,0,0,False,False,,,
129,2021,0,0,False,False,,,
129,2022,0,0,False,False,,,
129,2023,5,5,True,False,,1.7214,54.7318
129,2024,22,17,False,True,90.57970142750253,1.7807,54.7312
130,2014,0,0,False,False,,,
130,2015,0,0,False,False,,,
130,2016,0,0,False,False,,,
130,2017,0,0,False,False,,,
130,2018,0,0,False,False,,,
130,2019,1,1,False,False,,,
130,2020,2,2,False,False,,105.6919,9.1479
130,2021,26,26,True,False,,105.7125,9.1406
130,2022,26,0,False,False,,105.7125,9.1406
130,2023,26,0,False,False,,105.7125,9.1406
130,2024,26,0,False,False,,105.7125,9.1406
131,2014,10,10,True,False,,120.1824,34.4059
131,2015,10,0,False,False,,120.1824,34.4059
131,2016,17,7,False,True,111.89367314173148,120.1931,34.4016
131,2017,25,8,False,True,54.8658069431404,120.1958,34.4035
131,2018,25,0,False,False,,120.1958,34.4035
131,2019,25,0,False,False,,120.1958,34.4035
131,2020,25,0,False,False,,120.1958,34.4035
131,2021,25,0,False,False,,120.1958,34.4035
131,2022,25,0,False,False,,120.1958,34.4035
131,2023,25,0,False,False,,120.1958,34.4035
131,2024,25,0,False,False,,120.1958,34.4035
132,2014,0,0,False,False,,,
132,2015,0,0,False,False,,,
132,2016,0,0,False,False,,,
132,2017,0,0,False,False,,,
132,2018,0,0,False,False,,,
132,2019,0,0,False,False,,,
132,2020,0,0,False,False,,,
132,2021,0,0,False,False,,,
132,2022,0,0,False,False,,,
132,2023,0,0,False,False,,,
132,2024,24,24,True,False,,118.0399,38.6684
133,2014,0,0,False,False,,,
133,2015,0,0,False,False,,,
133,2016,0,0,False,False,,,
133,2017,0,0,False,False,,,
133,2018,0,0,False,False,,,
133,2019,0,0,False,False,,,
133,2020,0,0,False,False,,,
133,2021,12,12,True,False,,105.156,8.6774
133,2022,17,5,False,True,86.6335393365772,105.1594,8.6776
133,2023,20,3,False,True,226.78991060833442,105.1561,8.6745
133,2024,24,4,False,True,210.5297058998383,105.1538,8.6706
134,2014,1,1,False,False,,,
134,2015,1,1,False,False,,,
134,2016,1,1,False,False,,,
134,2017,1,1,False,False,,,
134,2018,1,1,False,False,,,
134,2019,1,1,False,False,,,
134,2020,1,1,False,False,,,
134,2021,1,1,False,False,,,
134,2022,1,1,False,False,,,
134,2023,19,19,True,False,,5.5731,52.6047
134,2024,24,5,False,True,115.20112364542894,5.5748,52.6039
135,2014,0,0,False,False,,,
135,2015,0,0,False,False,,,
135,2016,3,3,True,False,,139.981,40.2069
135,2017,3,0,False,False,,139.981,40.2069
135,2018,3,0,False,False,,139.981,40.2069
135,2019,3,0,False,False,,139.981,40.2069
135,2020,3,0,False,False,,139.981,40.2069
135,2021,3,0,False,False,,139.981,40.2069
135,2022,23,20,False,True,206.92767785100136,139.9778,40.2006
135,2023,23,0,False,False,,139.9778,40.2006
135,2024,23,0,False,False,,139.9778,40.2006
136,2014,0,0,False,False,,,
136,2015,0,0,False,False,,,
136,2016,0,0,False,False,,,
136,2017,0,0,False,False,,,
136,2018,0,0,False,False,,,
136,2019,0,0,False,False,,,
136,2020,0,0,False,False,,,
136,2021,0,0,False,False,,,
136,2022,0,0,False,False,,,
136,2023,21,21,True,False,,8.0257,56.5932
136,2024,21,0,False,False,,8.0257,56.5932
137,2014,20,20,True,False,,12.6498,54.6091
137,2015,20,0,False,False,,12.6498,54.6091
137,2016,21,1,False,True,52.12501634881568,12.6507,54.6098
137,2017,21,0,False,False,,12.6507,54.6098
137,2018,21,0,False,False,,12.6507,54.6098
137,2019,21,0,False,False,,12.6507,54.6098
137,2020,21,0,False,False,,12.6507,54.6098
137,2021,21,0,False,False,,12.6507,54.6098
137,2022,21,0,False,False,,12.6507,54.6098
137,2023,21,0,False,False,,12.6507,54.6098
137,2024,21,0,False,False,,12.6507,54.6098
138,2014,0,0,False,False,,,
138,2015,0,0,False,False,,,
138,2016,0,0,False,False,,,
138,2017,0,0,False,False,,,
138,2018,0,0,False,False,,,
138,2019,0,0,False,False,,,
138,2020,0,0,False,False,,,
138,2021,0,0,False,False,,,
138,2022,0,0,False,False,,,
138,2023,0,0,False,False,,,
138,2024,10,10,True,False,,-70.9953,41.1325
139,2014,0,0,False,False,,,
139,2015,0,0,False,False,,,
139,2016,0,0,False,False,,,
139,2017,3,3,True,False,,126.3281,35.4822
139,2018,13,10,False,True,301.2184027643095,126.3215,35.4862
139,2019,20,7,False,True,221.55261314816659,126.3176,35.4818
139,2020,20,0,False,False,,126.3176,35.4818
139,2021,20,0,False,False,,126.3176,35.4818
139,2022,20,0,False,False,,126.3176,35.4818
139,2023,20,0,False,False,,126.3176,35.4818
139,2024,20,0,False,False,,126.3176,35.4818
140,2014,0,0,False,False,,,
140,2015,0,0,False,False,,,
140,2016,0,0,False,False,,,
140,2017,0,0,False,False,,,
140,2018,0,0,False,False,,,
140,2019,0,0,False,False,,,
140,2020,0,0,False,False,,,
140,2021,0,0,False,False,,,
140,2022,0,0,False,False,,,
140,2023,20,20,True,False,,7.9536,56.0791
140,2024,20,0,False,False,,7.9536,56.0791
141,2014,0,0,False,False,,,
141,2015,0,0,False,False,,,
141,2016,0,0,False,False,,,
141,2017,0,0,False,False,,,
141,2018,0,0,False,False,,,
141,2019,0,0,False,False,,,
141,2020,0,0,False,False,,,
141,2021,18,18,True,False,,106.585,9.7455
141,2022,18,0,False,False,,106.585,9.7455
141,2023,18,0,False,False,,106.585,9.7455
141,2024,18,0,False,False,,106.585,9.7455
142,2014,0,0,False,False,,,
142,2015,0,0,False,False,,,
142,2016,18,18,True,False,,8.1683,53.8357
142,2017,18,0,False,False,,8.1683,53.8357
142,2018,18,0,False,False,,8.1683,53.8357
142,2019,18,0,False,False,,8.1683,53.8357
142,2020,18,0,False,False,,8.1683,53.8357
142,2021,18,0,False,False,,8.1683,53.8357
142,2022,18,0,False,False,,8.1683,53.8357
142,2023,18,0,False,False,,8.1683,53.8357
142,2024,18,0,False,False,,8.1683,53.8357
143,2014,0,0,False,False,,,
143,2015,0,0,False,False,,,
143,2016,0,0,False,False,,,
143,2017,0,0,False,False,,,
143,2018,0,0,False,False,,,
143,2019,0,0,False,False,,,
143,2020,0,0,False,False,,,
143,2021,4,4,True,False,,104.9308,8.5691
143,2022,8,4,False,True,180.0,104.9308,8.5638
143,2023,13,5,False,True,180.0,104.9308,8.5537
143,2024,16,3,False,True,180.0,104.9308,8.5498
144,2014,16,16,True,False,,17.0187,56.9863
144,2015,16,0,False,False,,17.0187,56.9863
144,2016,16,0,False,False,,17.0187,56.9863
144,2017,16,0,False,False,,17.0187,56.9863
144,2018,16,0,False,False,,17.0187,56.9863
144,2019,16,0,False,False,,17.0187,56.9863
144,2020,16,0,False,False,,17.0187,56.9863
144,2021,16,0,False,False,,17.0187,56.9863
144,2022,16,0,False,False,,17.0187,56.9863
144,2023,16,0,False,False,,17.0187,56.9863
144,2024,16,0,False,False,,17.0187,56.9863
145,2014,0,0,False,False,,,
145,2015,0,0,False,False,,,
145,2016,0,0,False,False,,,
145,2017,0,0,False,False,,,
145,2018,0,0,False,False,,,
145,2019,0,0,False,False,,,
145,2020,0,0,False,False,,,
145,2021,0,0,False,False,,,
145,2022,0,0,False,False,,,
145,2023,14,14,True,False,,141.2564,43.2114
145,2024,14,0,False,False,,141.2564,43.2114
146,2014,1,1,False,False,,,
146,2015,1,1,False,False,,,
146,2016,1,1,False,False,,,
146,2017,1,1,False,False,,,
146,2018,1,1,False,False,,,
146,2019,1,1,False,False,,,
146,2020,1,1,False,False,,,
146,2021,1,1,False,False,,,
146,2022,1,1,False,False,,,
146,2023,10,10,True,False,,-71.1526,41.0928
146,2024,12,2,False,True,87.61405596953358,-71.1478,41.093
147,2014,1,1,False,False,,,
147,2015,1,1,False,False,,,
147,2016,1,1,False,False,,,
147,2017,4,4,True,False,,117.6537,38.665
147,2018,12,8,False,True,275.64054943216945,117.6375,38.6666
147,2019,12,0,False,False,,117.6375,38.6666
147,2020,12,0,False,False,,117.6375,38.6666
147,2021,12,0,False,False,,117.6375,38.6666
147,2022,12,0,False,False,,117.6375,38.6666
147,2023,12,0,False,False,,117.6375,38.6666
147,2024,12,0,False,False,,117.6375,38.6666
148,2014,1,1,False,False,,,
148,2015,1,1,False,False,,,
148,2016,2,2,False,False,,21.3579,61.6269
148,2017,11,11,True,False,,21.3546,61.6279
148,2018,11,0,False,False,,21.3546,61.6279
148,2019,11,0,False,False,,21.3546,61.6279
148,2020,11,0,False,False,,21.3546,61.6279
148,2021,11,0,False,False,,21.3546,61.6279
148,2022,11,0,False,False,,21.3546,61.6279
148,2023,11,0,False,False,,21.3546,61.6279
148,2024,11,0,False,False,,21.3546,61.6279
149,2014,9,9,True,False,,12.6699,55.6961
149,2015,9,0,False,False,,12.6699,55.6961
149,2016,11,2,False,True,183.5763343749815,12.6698,55.6945
149,2017,11,0,False,False,,12.6698,55.6945
149,2018,11,0,False,False,,12.6698,55.6945
149,2019,11,0,False,False,,12.6698,55.6945
149,2020,11,0,False,False,,12.6698,55.6945
149,2021,11,0,False,False,,12.6698,55.6945
149,2022,11,0,False,False,,12.6698,55.6945
149,2023,11,0,False,False,,12.6698,55.6945
149,2024,11,0,False,False,,12.6698,55.6945
150,2014,0,0,False,False,,,
150,2015,0,0,False,False,,,
150,2016,0,0,False,False,,,
150,2017,0,0,False,False,,,
150,2018,11,11,True,False,,-1.9953,57.2233
150,2019,11,0,False,False,,-1.9953,57.2233
150,2020,11,0,False,False,,-1.9953,57.2233
150,2021,11,0,False,False,,-1.9953,57.2233
150,2022,11,0,False,False,,-1.9953,57.2233
150,2023,11,0,False,False,,-1.9953,57.2233
150,2024,11,0,False,False,,-1.9953,57.2233
151,2014,0,0,False,False,,,
151,2015,0,0,False,False,,,
151,2016,0,0,False,False,,,
151,2017,0,0,False,False,,,
151,2018,0,0,False,False,,,
151,2019,0,0,False,False,,,
151,2020,0,0,False,False,,,
151,2021,0,0,False,False,,,
151,2022,0,0,False,False,,,
151,2023,0,0,False,False,,,
151,2024,10,10,True,False,,125.9495,34.9712
152,2014,6,6,True,False,,8.2216,56.6605
152,2015,6,0,False,False,,8.2216,56.6605
152,2016,6,0,False,False,,8.2216,56.6605
152,2017,9,3,False,True,61.504361381764966,8.2286,56.6643
152,2018,10,1,False,True,79.50852298761578,8.2313,56.6648
152,2019,10,0,False,False,,8.2313,56.6648
152,2020,10,0,False,False,,8.2313,56.6648
152,2021,10,0,False,False,,8.2313,56.6648
152,2022,10,0,False,False,,8.2313,56.6648
152,2023,10,0,False,False,,8.2313,56.6648
152,2024,10,0,False,False,,8.2313,56.6648
153,2014,10,10,True,False,,10.3553,55.9692
153,2015,10,0,False,False,,10.3553,55.9692
153,2016,10,0,False,False,,10.3553,55.9692
153,2017,10,0,False,False,,10.3553,55.9692
153,2018,10,0,False,False,,10.3553,55.9692
153,2019,10,0,False,False,,10.3553,55.9692
153,2020,10,0,False,False,,10.3553,55.9692
153,2021,10,0,False,False,,10.3553,55.9692
153,2022,10,0,False,False,,10.3553,55.9692
153,2023,10,0,False,False,,10.3553,55.9692
153,2024,10,0,False,False,,10.3553,55.9692
154,2014,8,8,True,False,,10.5834,55.7201
154,2015,8,0,False,False,,10.5834,55.7201
154,2016,10,2,False,True,356.6335393365772,10.5833,55.7218
154,2017,10,0,False,False,,10.5833,55.7218
154,2018,10,0,False,False,,10.5833,55.7218
154,2019,10,0,False,False,,10.5833,55.7218
154,2020,10,0,False,False,,10.5833,55.7218
154,2021,10,0,False,False,,10.5833,55.7218
154,2022,10,0,False,False,,10.5833,55.7218
154,2023,10,0,False,False,,10.5833,55.7218
154,2024,10,0,False,False,,10.5833,55.7218
155,2014,0,0,False,False,,,
155,2015,0,0,False,False,,,
155,2016,1,1,False,False,,,
155,2017,1,1,False,False,,,
155,2018,1,1,False,False,,,
155,2019,1,1,False,False,,,
155,2020,1,1,False,False,,,
155,2021,2,2,False,False,,17.1433,40.491
155,2022,9,9,True,False,,17.1398,40.4919
155,2023,9,0,False,False,,17.1398,40.4919
155,2024,9,0,False,False,,17.1398,40.4919
156,2014,0,0,False,False,,,
156,2015,0,0,False,False,,,
156,2016,0,0,False,False,,,
156,2017,0,0,False,False,,,
156,2018,0,0,False,False,,,
156,2019,0,0,False,False,,,
156,2020,0,0,False,False,,,
156,2021,0,0,False,False,,,
156,2022,0,0,False,False,,,
156,2023,0,0,False,False,,,
156,2024,6,6,True,False,,-71.164,41.1957
157,2014,7,7,True,False,,10.9604,55.3441
157,2015,7,0,False,False,,10.9604,55.3441
157,2016,7,0,False,False,,10.9604,55.3441
157,2017,7,0,False,False,,10.9604,55.3441
157,2018,7,0,False,False,,10.9604,55.3441
157,2019,7,0,False,False,,10.9604,55.3441
157,2020,7,0,False,False,,10.9604,55.3441
157,2021,7,0,False,False,,10.9604,55.3441
157,2022,7,0,False,False,,10.9604,55.3441
157,2023,7,0,False,False,,10.9604,55.3441
157,2024,7,0,False,False,,10.9604,55.3441
158,2014,7,7,True,False,,-5.9468,52.7915
158,2015,7,0,False,False,,-5.9468,52.7915
158,2016,7,0,False,False,,-5.9468,52.7915
158,2017,7,0,False,False,,-5.9468,52.7915
158,2018,7,0,False,False,,-5.9468,52.7915
158,2019,7,0,False,False,,-5.9468,52.7915
158,2020,7,0,False,False,,-5.9468,52.7915
158,2021,7,0,False,False,,-5.9468,52.7915
158,2022,7,0,False,False,,-5.9468,52.7915
158,2023,7,0,False,False,,-5.9468,52.7915
158,2024,7,0,False,False,,-5.9468,52.7915
159,2014,0,0,False,False,,,
159,2015,0,0,False,False,,,
159,2016,0,0,False,False,,,
159,2017,0,0,False,False,,,
159,2018,0,0,False,False,,,
159,2019,0,0,False,False,,,
159,2020,0,0,False,False,,,
159,2021,7,7,True,False,,106.1245,9.2966
159,2022,7,0,False,False,,106.1245,9.2966
159,2023,7,0,False,False,,106.1245,9.2966
159,2024,7,0,False,False,,106.1245,9.2966
160,2014,0,0,False,False,,,
160,2015,0,0,False,False,,,
160,2016,5,5,True,False,,-71.5218,41.1157
160,2017,5,0,False,False,,-71.5218,41.1157
160,2018,5,0,False,False,,-71.5218,41.1157
160,2019,5,0,False,False,,-71.5218,41.1157
160,2020,5,0,False,False,,-71.5218,41.1157
160,2021,5,0,False,False,,-71.5218,41.1157
160,2022,5,0,False,False,,-71.5218,41.1157
160,2023,5,0,False,False,,-71.5218,41.1157
160,2024,5,0,False,False,,-71.5218,41.1157
161,2014,0,0,False,False,,,
161,2015,0,0,False,False,,,
161,2016,0,0,False,False,,,
161,2017,0,0,False,False,,,
161,2018,1,1,False,False,,,
161,2019,1,1,False,False,,,
161,2020,1,1,False,False,,,
161,2021,5,5,True,False,,-1.8649,57.0045
161,2022,5,0,False,False,,-1.8649,57.0045
161,2023,5,0,False,False,,-1.8649,57.0045
161,2024,5,0,False,False,,-1.8649,57.0045
162,2014,0,0,False,False,,,
162,2015,0,0,False,False,,,
162,2016,0,0,False,False,,,
162,2017,5,5,True,False,,-1.4019,55.1313
162,2018,5,0,False,False,,-1.4019,55.1313
162,2019,5,0,False,False,,-1.4019,55.1313
162,2020,5,0,False,False,,-1.4019,55.1313
162,2021,5,0,False,False,,-1.4019,55.1313
162,2022,5,0,False,False,,-1.4019,55.1313
162,2023,5,0,False,False,,-1.4019,55.1313
162,2024,5,0,False,False,,-1.4019,55.1313
163,2014,5,5,True,False,,18.1467,57.0371
163,2015,5,0,False,False,,18.1467,57.0371
163,2016,5,0,False,False,,18.1467,57.0371
163,2017,5,0,False,False,,18.1467,57.0371
163,2018,5,0,False,False,,18.1467,57.0371
163,2019,5,0,False,False,,18.1467,57.0371
163,2020,5,0,False,False,,18.1467,57.0371
163,2021,5,0,False,False,,18.1467,57.0371
163,2022,5,0,False,False,,18.1467,57.0371
163,2023,5,0,False,False,,18.1467,57.0371
163,2024,5,0,False,False,,18.1467,57.0371
164,2014,0,0,False,False,,,
164,2015,0,0,False,False,,,
164,2016,0,0,False,False,,,
164,2017,5,5,True,False,,-1.3561,57.4875
164,2018,5,0,False,False,,-1.3561,57.4875
164,2019,5,0,False,False,,-1.3561,57.4875
164,2020,5,0,False,False,,-1.3561,57.4875
164,2021,5,0,False,False,,-1.3561,57.4875
164,2022,5,0,False,False,,-1.3561,57.4875
164,2023,5,0,False,False,,-1.3561,57.4875
164,2024,5,0,False,False,,-1.3561,57.4875
165,2014,4,4,True,False,,118.4427,38.0457
165,2015,4,0,False,False,,118.4427,38.0457
165,2016,4,0,False,False,,118.4427,38.0457
165,2017,4,0,False,False,,118.4427,38.0457
165,2018,4,0,False,False,,118.4427,38.0457
165,2019,4,0,False,False,,118.4427,38.0457
165,2020,4,0,False,False,,118.4427,38.0457
165,2021,4,0,False,False,,118.4427,38.0457
165,2022,4,0,False,False,,118.4427,38.0457
165,2023,4,0,False,False,,118.4427,38.0457
165,2024,4,0,False,False,,118.4427,38.0457
166,2014,0,0,False,False,,,
166,2015,0,0,False,False,,,
166,2016,0,0,False,False,,,
166,2017,0,0,False,False,,,
166,2018,0,0,False,False,,,
166,2019,0,0,False,False,,,
166,2020,0,0,False,False,,,
166,2021,0,0,False,False,,,
166,2022,4,4,True,False,,140.0107,39.7726
166,2023,4,0,False,False,,140.0107,39.7726
166,2024,4,0,False,False,,140.0107,39.7726
167,2014,0,0,False,False,,,
167,2015,0,0,False,False,,,
167,2016,0,0,False,False,,,
167,2017,0,0,False,False,,,
167,2018,0,0,False,False,,,
167,2019,0,0,False,False,,,
167,2020,0,0,False,False,,,
167,2021,0,0,False,False,,,
167,2022,0,0,False,False,,,
167,2023,3,3,True,False,,4.794,43.1903
167,2024,3,0,False,False,,4.794,43.1903
168,2014,3,3,True,False,,117.5806,38.6193
168,2015,3,0,False,False,,117.5806,38.6193
168,2016,3,0,False,False,,117.5806,38.6193
168,2017,3,0,False,False,,117.5806,38.6193
168,2018,3,0,False,False,,117.5806,38.6193
168,2019,3,0,False,False,,117.5806,38.6193
168,2020,3,0,False,False,,117.5806,38.6193
168,2021,3,0,False,False,,117.5806,38.6193
168,2022,3,0,False,False,,117.5806,38.6193
168,2023,3,0,False,False,,117.5806,38.6193
168,2024,3,0,False,False,,117.5806,38.6193
169,2014,3,3,True,False,,119.888,34.4617
169,2015,3,0,False,False,,119.888,34.4617
169,2016,3,0,False,False,,119.888,34.4617
169,2017,3,0,False,False,,119.888,34.4617
169,2018,3,0,False,False,,119.888,34.4617
169,2019,3,0,False,False,,119.888,34.4617
169,2020,3,0,False,False,,119.888,34.4617
169,2021,3,0,False,False,,119.888,34.4617
169,2022,3,0,False,False,,119.888,34.4617
169,2023,3,0,False,False,,119.888,34.4617
169,2024,3,0,False,False,,119.888,34.4617
170,2014,0,0,False,False,,,
170,2015,0,0,False,False,,,
170,2016,0,0,False,False,,,
170,2017,0,0,False,False,,,
170,2018,0,0,False,False,,,
170,2019,1,1,False,False,,,
170,2020,3,3,True,False,,-9.0573,41.6868
170,2021,3,0,False,False,,-9.0573,41.6868
170,2022,3,0,False,False,,-9.0573,41.6868
170,2023,3,0,False,False,,-9.0573,41.6868
170,2024,3,0,False,False,,-9.0573,41.6868
